,TIMESTAMP,Temp_degC,EC_uScm,pH,DO_Sat,DO_mg,Turbidity_NTU,Chloraphylla_ugL
5762,1/05/2014 0:00,24.76,23110,7.77,83.6,6.41,12.8,5.2
5763,1/05/2014 0:30,24.73,24550,7.78,82.8,6.32,11.4,5.1
5764,1/05/2014 1:00,24.76,20960,7.77,83.2,6.43,9.3,5.6
5765,1/05/2014 1:30,24.72,20160,7.78,83.3,6.46,8.9,5.1
5766,1/05/2014 2:00,24.69,18010,7.76,83,6.49,9.6,5.7
5767,1/05/2014 2:30,24.7,16880,7.75,82.9,6.51,9.8,5.5
5768,1/05/2014 3:00,24.66,15410,7.72,82.4,6.51,10.4,5.5
5769,1/05/2014 3:30,24.63,13920,7.71,81.6,6.49,11.1,6.3
5770,1/05/2014 4:00,24.59,12430,7.69,81.1,6.49,12.2,6.4
5771,1/05/2014 4:30,24.51,11010,7.67,80.4,6.47,12.9,6.9
5772,1/05/2014 5:00,24.48,9890,7.65,79.7,6.44,14.3,6.7
5773,1/05/2014 5:30,24.43,8857,7.64,78.8,6.4,15.2,7.8
5774,1/05/2014 6:00,24.4,7945,7.62,78.2,6.37,15.8,7.1
5775,1/05/2014 6:30,24.34,7321,7.61,77.7,6.35,14.6,7.3
5776,1/05/2014 7:00,24.29,6704,7.6,77.3,6.34,14.2,7.3
5777,1/05/2014 7:30,24.32,6443,7.59,76.7,6.29,16,7.7
5778,1/05/2014 8:00,24.3,6004,7.58,76.4,6.28,15.8,7.8
5779,1/05/2014 8:30,24.32,5885,7.57,75.5,6.21,15.2,7.5
5780,1/05/2014 9:00,24.36,6425,7.57,77,6.31,15.3,8.4
5781,1/05/2014 9:30,24.43,6668,7.59,77.7,6.36,14.3,7.3
5782,1/05/2014 10:00,24.55,7917,7.61,79.2,6.43,13.8,7.5
5783,1/05/2014 10:30,24.78,9240,7.65,81,6.52,12.6,6.6
5784,1/05/2014 11:00,24.81,11060,7.65,81.4,6.52,13,6.6
5785,1/05/2014 11:30,24.94,12430,7.68,82.3,6.54,12.4,6.7
5786,1/05/2014 12:00,24.88,13930,7.69,82.2,6.5,11.5,6.4
5787,1/05/2014 12:30,24.89,14430,7.68,82.2,6.49,10.3,7.5
5788,1/05/2014 13:00,25.27,11740,7.7,83.2,6.58,10.6,6.4
5789,1/05/2014 13:30,25.35,11470,7.71,85.6,6.78,10.7,6.9
5790,1/05/2014 14:00,25.33,10540,7.71,85.8,6.81,11.3,7.4
5791,1/05/2014 14:30,25.37,9813,7.7,86,6.84,11.3,7.2
5792,1/05/2014 15:00,25.39,8992,7.72,86.9,6.93,11.8,7.6
5793,1/05/2014 15:30,25.31,8296,7.7,85.9,6.88,12.9,8.4
5794,1/05/2014 16:00,25.32,7420,7.7,86.2,6.92,13.2,7.9
5795,1/05/2014 16:30,25.33,6656,7.69,86.4,6.95,13.5,7.6
5796,1/05/2014 17:00,25.37,6167,7.7,86.9,7,14.2,8.5
5797,1/05/2014 17:30,25.34,5688,7.69,86.4,6.97,14.3,8.5
5798,1/05/2014 18:00,25.27,5353,7.67,85.4,6.91,14.2,8.6
5799,1/05/2014 18:30,25.22,5081,7.65,84.2,6.82,14.5,8.9
5800,1/05/2014 19:00,25.17,4701,7.64,83.5,6.78,14,9
5801,1/05/2014 19:30,25.09,4506,7.63,82.7,6.73,14.1,8.5
5802,1/05/2014 20:00,25.07,4525,7.6,81,6.59,14.7,9.3
5803,1/05/2014 20:30,25,4631,7.6,80.2,6.53,14.2,8.8
5804,1/05/2014 21:00,25.02,5177,7.61,81.7,6.64,14,8
5805,1/05/2014 21:30,24.98,6343,7.62,81.1,6.57,14.5,7.6
5806,1/05/2014 22:00,24.94,7409,7.63,81.2,6.56,15.2,7.1
5807,1/05/2014 22:30,24.96,9491,7.65,82,6.58,15.7,7
5808,1/05/2014 23:00,25.02,12100,7.68,83.2,6.61,14.9,6.6
5809,1/05/2014 23:30,25.06,14750,7.7,83.1,6.54,16.4,6.2
5810,2/05/2014 0:00,25.03,18400,7.72,82.6,6.41,15.7,6.2
5811,2/05/2014 0:30,24.99,21220,7.74,82.1,6.31,13.8,5.4
5812,2/05/2014 1:00,24.95,22540,7.74,81.4,6.23,11.7,5.8
5813,2/05/2014 1:30,24.95,23220,7.75,81.3,6.21,10.8,4.6
5814,2/05/2014 2:00,24.97,19520,7.74,81.7,6.32,9.4,5.2
5815,2/05/2014 2:30,24.89,17330,7.73,81.7,6.38,9.3,5.4
5816,2/05/2014 3:00,24.92,16510,7.72,81.3,6.37,9.7,5.8
5817,2/05/2014 3:30,24.88,15150,7.71,81.1,6.39,10.2,5.7
5818,2/05/2014 4:00,24.85,13820,7.69,80.5,6.38,10.9,5.9
5819,2/05/2014 4:30,24.81,12390,7.67,79.9,6.37,11.8,5.9
5820,2/05/2014 5:00,24.77,11170,7.65,79.3,6.35,12.7,6.1
5821,2/05/2014 5:30,24.7,10060,7.64,78.6,6.33,12.4,6.3
5822,2/05/2014 6:00,24.68,9191,7.63,78.1,6.31,13.5,7.2
5823,2/05/2014 6:30,24.65,8347,7.61,77.5,6.28,14.5,6.8
5824,2/05/2014 7:00,24.62,7631,7.6,77.1,6.27,15.1,7.4
5825,2/05/2014 7:30,24.59,7106,7.59,76.8,6.25,14.8,7
5826,2/05/2014 8:00,24.57,6711,7.58,76.3,6.23,14.9,7.9
5827,2/05/2014 8:30,24.57,6390,7.58,76.3,6.23,14.7,7.4
5828,2/05/2014 9:00,24.61,6159,7.55,76.4,6.24,14.4,7
5829,2/05/2014 9:30,24.67,6571,7.57,77.1,6.28,14.2,7.3
5830,2/05/2014 10:00,24.75,6841,7.59,78.4,6.37,13.5,7.5
5831,2/05/2014 10:30,24.92,7613,7.62,80.1,6.47,12.7,7.3
5832,2/05/2014 11:00,25.03,9188,7.64,81.8,6.56,12.8,7.2
5833,2/05/2014 11:30,25.18,10350,7.66,82.8,6.59,12.5,6.5
5834,2/05/2014 12:00,25.15,11950,7.67,82.1,6.51,12.5,6.4
5835,2/05/2014 12:30,25.23,13000,7.69,82.9,6.54,11.5,6.2
5836,2/05/2014 13:00,25.34,13670,7.69,82.7,6.49,11.4,6.5
5837,2/05/2014 13:30,25.38,13310,7.7,83.7,6.57,10.4,6.3
5838,2/05/2014 14:00,25.51,11450,7.71,85.6,6.76,10.6,7.6
5839,2/05/2014 14:30,25.61,10830,7.72,86.8,6.85,11.1,7.6
5840,2/05/2014 15:00,25.6,9733,7.72,87,6.89,11.6,7.5
5841,2/05/2014 15:30,25.52,9262,7.71,87,6.91,11.3,7.2
5842,2/05/2014 16:00,25.57,8509,7.71,87,6.93,12,7.8
5843,2/05/2014 16:30,25.52,7788,7.7,86.5,6.91,12.6,7.6
5844,2/05/2014 17:00,25.5,7018,7.69,86.2,6.91,12.9,8.1
5845,2/05/2014 17:30,25.48,6411,7.69,86.3,6.93,13,8.6
5846,2/05/2014 18:00,25.47,5916,7.68,86.1,6.92,13.1,8.5
5847,2/05/2014 18:30,25.37,5602,7.67,85.2,6.87,13.4,9.3
5848,2/05/2014 19:00,25.3,5264,7.66,84.2,6.81,13.6,9.5
5849,2/05/2014 19:30,25.25,5031,7.65,83.3,6.75,13.7,9
5850,2/05/2014 20:00,25.19,4881,7.63,82.3,6.68,14,8.8
5851,2/05/2014 20:30,25.11,4843,7.61,81.3,6.61,14.2,9.2
5852,2/05/2014 21:00,25.14,5451,7.61,81.1,6.57,14.9,8.9
5853,2/05/2014 21:30,25.11,5613,7.62,81.8,6.63,13.7,8.9
5854,2/05/2014 22:00,25.05,6902,7.62,81.1,6.55,14.3,8.3
5855,2/05/2014 22:30,25.02,7893,7.64,81.4,6.56,13.6,7.9
5856,2/05/2014 23:00,25.03,9883,7.65,81.6,6.53,13.5,7.1
5857,2/05/2014 23:30,25.12,12500,7.67,82.4,6.52,13.2,6.3
5858,3/05/2014 0:00,25.18,15160,7.69,82.2,6.44,14.1,6
5859,3/05/2014 0:30,25.19,17550,7.71,81.6,6.34,14.3,5.2
5860,3/05/2014 1:00,25.14,20800,7.72,80.9,6.22,12.9,5.4
5861,3/05/2014 1:30,25.07,22930,7.73,80.2,6.12,9.7,5.1
5862,3/05/2014 2:00,25.07,23310,7.72,79.7,6.07,9.6,5
5863,3/05/2014 2:30,25.12,19750,7.73,80.6,6.22,8.8,4.7
5864,3/05/2014 3:00,25.05,19020,7.73,80.5,6.23,8.8,5.1
5865,3/05/2014 3:30,25.03,17230,7.71,80.5,6.27,9.2,6.1
5866,3/05/2014 4:00,24.95,16210,7.71,80.4,6.3,9.4,5.6
5867,3/05/2014 4:30,24.85,14940,7.69,80,6.31,9.9,5.3
5868,3/05/2014 5:00,24.78,13520,7.68,79.5,6.31,10.8,5.8
5869,3/05/2014 5:30,24.71,12160,7.67,79,6.31,11.7,6.5
5870,3/05/2014 6:00,24.61,11040,7.65,78.5,6.31,11.6,6
5871,3/05/2014 6:30,24.53,10170,7.64,78.3,6.32,12.4,6
5872,3/05/2014 7:00,24.46,9264,7.63,77.7,6.3,13,7
5873,3/05/2014 7:30,24.38,8410,7.62,77.3,6.29,13.2,6.6
5874,3/05/2014 8:00,24.33,7897,7.62,77.1,6.29,13.5,7.2
5875,3/05/2014 8:30,24.28,7361,7.61,77.1,6.31,13.8,7.6
5876,3/05/2014 9:00,24.29,6927,7.62,77.8,6.37,13.3,6.9
5877,3/05/2014 9:30,24.25,6617,7.62,78.3,6.43,13.4,8.4
5878,3/05/2014 10:00,24.24,6469,7.61,78.4,6.44,14,7.9
5879,3/05/2014 10:30,24.35,6930,7.61,78,6.38,14.1,7.2
5880,3/05/2014 11:00,24.33,6857,7.64,79.7,6.52,12.8,7.6
5881,3/05/2014 11:30,24.38,7392,7.64,80.9,6.61,12.4,7.6
5882,3/05/2014 12:00,24.42,8690,7.66,82.3,6.69,12.6,6.9
5883,3/05/2014 12:30,24.39,9561,7.71,85.2,6.9,12.1,6.4
5884,3/05/2014 13:00,24.52,10770,7.71,85.3,6.87,11.5,6
5885,3/05/2014 13:30,24.54,11290,7.73,85.2,6.84,10.8,6.5
5886,3/05/2014 14:00,24.6,11010,7.73,85.9,6.9,10.8,6.5
5887,3/05/2014 14:30,24.69,9664,7.73,85.4,6.88,11.2,7.7
5888,3/05/2014 15:00,24.61,9409,7.75,87.7,7.09,11.6,6.7
5889,3/05/2014 15:30,24.68,8166,7.76,87.7,7.11,12.7,7
5890,3/05/2014 16:00,24.65,7780,7.75,88.2,7.16,12.4,8.2
5891,3/05/2014 16:30,24.6,7488,7.75,88.1,7.16,12.5,8.4
5892,3/05/2014 17:00,24.54,6946,7.76,88.7,7.24,13.2,8.3
5893,3/05/2014 17:30,24.42,6362,7.76,89,7.29,13.3,8.4
5894,3/05/2014 18:00,24.3,5849,7.77,89.2,7.34,13.7,8.9
5895,3/05/2014 18:30,24.28,5573,7.75,88.1,7.25,13.8,9.4
5896,3/05/2014 19:00,24.21,5315,7.75,88.1,7.26,13.7,9.3
5897,3/05/2014 19:30,24.11,5067,7.74,86.6,7.17,13.5,9.6
5898,3/05/2014 20:00,24.02,4905,7.7,84.6,7.02,13.6,9.7
5899,3/05/2014 20:30,24,4746,7.68,83,6.89,14.1,9.7
5900,3/05/2014 21:00,23.92,4641,7.66,82.2,6.83,13.9,9.2
5901,3/05/2014 21:30,23.85,4832,7.65,81.1,6.74,14.2,9.9
5902,3/05/2014 22:00,23.84,5236,7.67,82.5,6.86,13.9,9.2
5903,3/05/2014 22:30,23.88,6172,7.68,83.4,6.91,13.4,8.3
5904,3/05/2014 23:00,23.66,7173,7.68,82.1,6.8,15,7.8
5905,3/05/2014 23:30,23.61,8029,7.68,81.4,6.73,12.9,6.5
5906,4/05/2014 0:00,23.71,10110,7.69,81.7,6.69,13,6.6
5907,4/05/2014 0:30,23.81,12530,7.71,82.4,6.68,12.4,6.4
5908,4/05/2014 1:00,23.84,14760,7.72,82,6.59,12.5,5.4
5909,4/05/2014 1:30,23.78,16940,7.72,81,6.47,11.5,6
5910,4/05/2014 2:00,23.66,19000,7.73,80.1,6.36,10.4,5.2
5911,4/05/2014 2:30,23.57,19580,7.72,78.9,6.26,9,5.7
5912,4/05/2014 3:00,23.7,16760,7.74,80.6,6.45,9.4,5.6
5913,4/05/2014 3:30,23.4,16250,7.74,80.5,6.49,8.7,5.3
5914,4/05/2014 4:00,23.33,14430,7.74,80.7,6.55,9.1,6.1
5915,4/05/2014 4:30,23.37,13960,7.73,80.4,6.54,9.7,5
5916,4/05/2014 5:00,23.26,13080,7.72,80.2,6.55,9.9,6.1
5917,4/05/2014 5:30,23.1,11900,7.71,79.4,6.53,10.1,6.1
5918,4/05/2014 6:00,23.09,10950,7.69,79,6.53,11.4,6
5919,4/05/2014 6:30,22.9,9765,7.68,78.5,6.54,11.4,6.1
5920,4/05/2014 7:00,22.76,8969,7.68,78.1,6.54,11.9,5.8
5921,4/05/2014 7:30,22.69,8439,7.67,78,6.55,12.3,6.4
5922,4/05/2014 8:00,22.68,7954,7.67,77.7,6.54,12.8,6.5
5923,4/05/2014 8:30,22.66,7429,7.66,78,6.58,12.8,6.8
5924,4/05/2014 9:00,22.71,6976,7.67,78.6,6.63,13.3,7.4
5925,4/05/2014 9:30,22.78,6608,7.67,79.3,6.69,13.4,7.5
5926,4/05/2014 10:00,22.85,6289,7.67,80.2,6.77,13.9,7.5
5927,4/05/2014 10:30,22.93,6135,7.68,80.8,6.81,13.9,7.5
5928,4/05/2014 11:00,23.13,6136,7.69,82.5,6.92,13.4,7.9
5929,4/05/2014 11:30,23.18,6229,7.7,82.5,6.92,13.2,8.2
5930,4/05/2014 12:00,23.35,6683,7.71,83.4,6.96,12.7,7.2
5931,4/05/2014 12:30,23.41,7094,7.73,85.3,7.1,12.4,7
5932,4/05/2014 13:00,23.48,8289,7.78,89.4,7.4,12.1,6.6
5933,4/05/2014 13:30,23.57,9150,7.77,88.6,7.3,11.9,6.4
5934,4/05/2014 14:00,23.65,9643,7.78,89.4,7.34,10.8,6.6
5935,4/05/2014 14:30,23.76,9141,7.76,93.3,7.66,11.3,6.8
5936,4/05/2014 15:00,23.72,8336,7.78,89.2,7.35,11.7,7.8
5937,4/05/2014 15:30,23.81,8006,7.82,91.1,7.51,11.4,7.4
5938,4/05/2014 16:00,23.69,7427,7.84,92.5,7.65,13.2,8.2
5939,4/05/2014 16:30,23.63,6700,7.86,93.7,7.78,13.9,8.3
5940,4/05/2014 17:00,23.48,6543,7.85,93.2,7.76,13.6,8.8
5941,4/05/2014 17:30,23.44,6340,7.86,93.2,7.77,13.8,8.4
5942,4/05/2014 18:00,23.48,6030,7.88,94.8,7.91,14.1,8.6
5943,4/05/2014 18:30,23.37,5605,7.9,94.9,7.94,14.3,9.6
5944,4/05/2014 19:00,23.14,5220,7.88,93.1,7.84,13.7,9.4
5945,4/05/2014 19:30,23.07,5019,7.85,91.9,7.75,14.1,9.6
5946,4/05/2014 20:00,22.98,4877,7.82,90.2,7.63,13.9,9.3
5947,4/05/2014 20:30,22.82,4727,7.79,88.5,7.51,13.6,9.6
5948,4/05/2014 21:00,22.73,4592,7.77,86.9,7.39,13.6,9.3
5949,4/05/2014 21:30,22.61,4495,7.74,85.6,7.29,13.7,9.5
5950,4/05/2014 22:00,22.67,4743,7.69,84.1,7.15,14.2,10.2
5951,4/05/2014 22:30,22.49,4887,7.74,85.4,7.28,13.4,9.6
5952,4/05/2014 23:00,22.73,5481,7.76,86.6,7.34,13.6,8.7
5953,4/05/2014 23:30,22.4,6552,7.75,85.6,7.27,14.3,8.1
5954,5/05/2014 0:00,22.18,7261,7.75,84.1,7.16,13.6,7.7
5955,5/05/2014 0:30,22.16,8218,7.74,83.8,7.11,12.4,6.9
5956,5/05/2014 1:00,22.28,10130,7.75,84.5,7.11,12.4,6.9
5957,5/05/2014 1:30,22.33,12580,7.77,85,7.08,11.2,6.3
5958,5/05/2014 2:00,22.31,14550,7.78,84,6.96,10.5,5
5959,5/05/2014 2:30,22.27,16440,7.77,82.9,6.82,10.4,5.2
5960,5/05/2014 3:00,22.18,17650,7.76,81.5,6.69,9.5,4.8
5961,5/05/2014 3:30,21.98,17140,7.77,81.4,6.71,8.9,5.1
5962,5/05/2014 4:00,22.18,15140,7.78,83,6.87,9.3,4.8
5963,5/05/2014 4:30,21.79,14590,7.79,83,6.94,8.5,5.2
5964,5/05/2014 5:00,21.79,12880,7.79,82.9,6.97,9.4,5.2
5965,5/05/2014 5:30,21.82,12440,7.78,82.6,6.95,9.9,6.1
5966,5/05/2014 6:00,21.74,11650,7.77,82.1,6.95,10.1,5.1
5967,5/05/2014 6:30,21.57,10630,7.76,81.5,6.94,10.5,6.7
5968,5/05/2014 7:00,21.46,9742,7.75,80.9,6.93,11.1,5.9
5969,5/05/2014 7:30,21.39,8965,7.74,80.6,6.92,11.7,6.4
5970,5/05/2014 8:00,21.32,8305,7.74,80.5,6.94,12,6.6
5971,5/05/2014 8:30,21.33,7846,7.74,80.7,6.97,12.1,6.7
5972,5/05/2014 9:00,21.43,7477,7.74,81.5,7.03,12.5,7.2
5973,5/05/2014 9:30,21.51,7145,7.74,81.8,7.06,13,6.9
5974,5/05/2014 10:00,21.63,6747,7.75,83,7.16,13.1,7.1
5975,5/05/2014 10:30,21.77,6406,7.75,83.9,7.22,13.4,7.7
5976,5/05/2014 11:00,21.79,6229,7.75,84.2,7.25,14.1,7.2
5977,5/05/2014 11:30,21.97,6077,7.76,85.6,7.35,13.9,7.7
5978,5/05/2014 12:00,22.48,6059,7.76,87,7.4,13.3,7.2
5979,5/05/2014 12:30,22.46,6457,7.78,87.2,7.41,12.8,7.8
5980,5/05/2014 13:00,22.95,6863,7.81,90.7,7.62,12.2,7.4
5981,5/05/2014 13:30,22.82,7505,7.83,91.4,7.68,12,8.2
5982,5/05/2014 14:00,23.22,8450,7.88,96.5,8.02,11.3,6.9
5983,5/05/2014 14:30,23.66,8890,7.92,101,8.32,11.2,9.2
5984,5/05/2014 15:00,23.44,9135,7.89,97,8.01,10.6,8.5
5985,5/05/2014 15:30,23.47,9294,7.88,98.8,8.16,10.4,7.4
5986,5/05/2014 16:00,23.21,8866,7.89,96.6,8.02,10.9,7.9
5987,5/05/2014 16:30,22.9,7904,7.89,94.2,7.89,10.8,7.5
5988,5/05/2014 17:00,22.9,7830,7.9,95.7,8.02,11.3,8
5989,5/05/2014 17:30,22.84,7114,7.92,96.3,8.1,12.3,8.1
5990,5/05/2014 18:00,22.79,6870,7.91,95.5,8.05,12.6,7.9
5991,5/05/2014 18:30,22.63,6630,7.89,93.9,7.95,12.5,8.6
5992,5/05/2014 19:00,22.66,6319,7.89,94.2,7.97,12.7,8.2
5993,5/05/2014 19:30,22.71,6127,7.89,94.9,8.03,13.3,9.6
5994,5/05/2014 20:00,22.74,5695,7.91,95.6,8.1,13.3,9.6
5995,5/05/2014 20:30,22.67,5264,7.91,95.3,8.09,13.2,8.9
5996,5/05/2014 21:00,22.54,5048,7.9,94.4,8.05,13.1,8.9
5997,5/05/2014 21:30,22.36,4869,7.88,93.1,7.96,13.2,8.7
5998,5/05/2014 22:00,22.16,4725,7.86,91.9,7.89,12.5,9.2
5999,5/05/2014 22:30,22.06,4795,7.79,89.7,7.72,12.7,9.6
6000,5/05/2014 23:00,22.08,5257,7.8,89.7,7.71,13.1,9.1
6001,5/05/2014 23:30,22.02,5618,7.83,90.3,7.76,12.7,8.9
6002,6/05/2014 0:00,22.04,6310,7.82,89.3,7.65,12.1,8.2
6003,6/05/2014 0:30,21.85,7582,7.79,86.9,7.43,12.2,7.8
6004,6/05/2014 1:00,21.6,8036,7.79,85.8,7.37,11.5,6.6
6005,6/05/2014 1:30,21.66,9340,7.79,85.7,7.32,10.7,6.3
6006,6/05/2014 2:00,21.75,11540,7.8,86.5,7.31,10.2,5.7
6007,6/05/2014 2:30,21.73,13740,7.8,85.7,7.19,9.4,5.8
6008,6/05/2014 3:00,21.68,16260,7.8,83.8,6.97,8.9,5.1
6009,6/05/2014 3:30,21.52,17630,7.79,82.5,6.85,8,5.6
6010,6/05/2014 4:00,21.54,18510,7.78,81.3,6.73,8,5.5
6011,6/05/2014 4:30,21.41,17930,7.79,81.5,6.77,7.7,5.5
6012,6/05/2014 5:00,21.26,14780,7.81,84,7.08,7.8,4.8
6013,6/05/2014 5:30,21.24,14990,7.81,83.5,7.04,7.9,5.3
6014,6/05/2014 6:00,21.25,13360,7.8,83.5,7.08,8.7,5
6015,6/05/2014 6:30,21.29,12980,7.8,83.5,7.09,8.7,5.6
6016,6/05/2014 7:00,21.26,12250,7.8,83.1,7.08,9.1,5.4
6017,6/05/2014 7:30,21.16,11300,7.79,82.9,7.1,9.7,6.1
6018,6/05/2014 8:00,21.12,10360,7.78,82.7,7.1,10.2,6.2
6019,6/05/2014 8:30,21.09,9542,7.78,82.6,7.12,10.4,6.2
6020,6/05/2014 9:00,21.14,8857,7.78,83.4,7.2,10.5,6.6
6021,6/05/2014 9:30,21.21,8313,7.79,84.4,7.3,11,6.8
6022,6/05/2014 10:00,21.31,7919,7.79,85.1,7.35,11.3,6.4
6023,6/05/2014 10:30,21.43,7534,7.79,86.1,7.43,11.5,6
6024,6/05/2014 11:00,21.67,7137,7.81,87.8,7.55,11.7,6.7
6025,6/05/2014 11:30,21.7,6757,7.83,88.8,7.64,12.3,7
6026,6/05/2014 12:00,21.82,6490,7.82,89.7,7.71,12.5,6.9
6027,6/05/2014 12:30,22.06,6392,7.84,91,7.79,12.3,6.9
6028,6/05/2014 13:00,22.58,6377,7.83,93.6,7.94,11.2,8.8
6029,6/05/2014 13:30,22.8,6480,7.85,94.1,7.94,11.1,8.3
6030,6/05/2014 14:00,22.83,7233,7.89,96.6,8.12,10.9,8.4
6031,6/05/2014 14:30,22.52,7645,7.88,94.6,7.99,11.2,7.2
6032,6/05/2014 15:00,22.69,8966,7.9,95.6,8.02,10.9,8.2
6033,6/05/2014 15:30,22.85,9282,7.93,98.2,8.2,10.3,8.9
6034,6/05/2014 16:00,22.84,9646,7.9,97.5,8.13,10.6,7.3
6035,6/05/2014 16:30,22.83,9557,7.88,98.1,8.19,10.4,7.6
6036,6/05/2014 17:00,22.78,9806,7.88,96.3,8.04,9.8,6.7
6037,6/05/2014 17:30,22.44,9057,7.9,95.3,8.02,10.3,7.1
6038,6/05/2014 18:00,22.1,8546,7.87,93.1,7.91,9.9,6.1
6039,6/05/2014 18:30,22.11,8339,7.87,92.7,7.87,10.8,7.1
6040,6/05/2014 19:00,22.22,5286,7.89,93.5,8.01,11.2,7.6
6041,6/05/2014 19:30,22.25,5233,7.89,93.5,8.01,11.3,7.6
6042,6/05/2014 20:00,22.2,5672,7.87,93,7.96,11.4,7.1
6043,6/05/2014 20:30,22.2,5678,7.89,93.1,7.97,11.7,7.5
6044,6/05/2014 21:00,22.2,4654,7.9,94.2,8.09,11.6,7.5
6045,6/05/2014 21:30,22.13,4070,7.89,93.9,8.09,11.7,8.5
6046,6/05/2014 22:00,22.08,3994,7.88,93,8.02,12,7.6
6047,6/05/2014 22:30,22,3451,7.87,91.9,7.95,12,8.4
6048,6/05/2014 23:00,21.88,4846,7.84,90.8,7.84,12.4,8
6049,6/05/2014 23:30,21.82,4895,7.81,90.1,7.79,12,8.3
6050,7/05/2014 0:00,21.73,5122,7.84,90.5,7.83,11.5,8.5
6051,7/05/2014 0:30,21.75,3572,7.81,89.4,7.77,11.7,8.5
6052,7/05/2014 1:00,21.76,5741,7.82,89.4,7.71,11.2,7.6
6053,7/05/2014 1:30,21.53,6074,7.8,87.6,7.58,10.7,6.3
6054,7/05/2014 2:00,21.47,5961,7.8,86.5,7.49,10.7,6.3
6055,7/05/2014 2:30,21.35,7480,7.79,85.9,7.42,11.1,5.9
6056,7/05/2014 3:00,21.4,7555,7.8,85.7,7.39,9.4,5.5
6057,7/05/2014 3:30,21.46,11170,7.79,85,7.24,9.2,5.3
6058,7/05/2014 4:00,21.41,10410,7.79,84.1,7.19,8.5,5.4
6059,7/05/2014 4:30,21.33,11410,7.79,83,7.08,7.8,5.5
6060,7/05/2014 5:00,21.28,13400,7.78,81.5,6.91,7.5,4.8
6061,7/05/2014 5:30,21.14,12250,7.78,81.6,6.96,7.1,5.5
6062,7/05/2014 6:00,21.15,11270,7.8,82.5,7.07,7.5,4.8
6063,7/05/2014 6:30,21.28,11740,7.8,82.8,7.06,7.9,4.9
6064,7/05/2014 7:00,21.11,10450,7.8,83.3,7.16,8.2,4.7
6065,7/05/2014 7:30,21.14,9129,7.79,82.9,7.15,8.6,4.9
6066,7/05/2014 8:00,21.16,8962,7.79,83,7.16,8.9,5.2
6067,7/05/2014 8:30,21.14,8048,7.78,83,7.19,9.3,5.2
6068,7/05/2014 9:00,21.12,8637,7.78,83,7.18,9.7,5.4
6069,7/05/2014 9:30,21.13,7816,7.73,83.6,7.25,9.8,6.1
6070,7/05/2014 10:00,21.14,6466,7.78,83.9,7.31,10.2,6.1
6071,7/05/2014 10:30,21.23,6059,7.79,84.7,7.37,10.8,6.3
6072,7/05/2014 11:00,21.38,5827,7.8,86.2,7.49,11,6.2
6073,7/05/2014 11:30,21.53,6499,7.81,87.7,7.58,11,6
6074,7/05/2014 12:00,21.64,6081,7.82,88.7,7.66,11.4,6
6075,7/05/2014 12:30,21.8,5980,7.83,90.1,7.76,11.6,6.9
6076,7/05/2014 13:00,21.95,4728,7.83,91.3,7.87,12,6.8
6077,7/05/2014 13:30,22.18,4615,7.84,91.6,7.87,12.1,7.9
6078,7/05/2014 14:00,22.24,4646,7.83,91.4,7.84,12.2,7.3
6079,7/05/2014 14:30,23.21,5777,7.89,98.6,8.28,10.4,8.9
6080,7/05/2014 15:00,22.83,6231,7.91,97.7,8.25,10.4,8.8
6081,7/05/2014 15:30,22.59,6667,7.9,95.1,8.05,10.7,6.6
6082,7/05/2014 16:00,22.82,6503,7.9,97.2,8.2,10.5,6.6
6083,7/05/2014 16:30,22.94,6601,7.92,98.6,8.29,10.8,6.4
6084,7/05/2014 17:00,22.69,7344,7.89,95.4,8.04,9.9,5
6085,7/05/2014 17:30,22.65,7767,7.88,95.3,8.03,9.9,5.5
6086,7/05/2014 18:00,22.56,8897,7.87,95.1,8,9.6,5.4
6087,7/05/2014 18:30,22.46,7632,7.84,93.8,7.93,9.2,5.5
6088,7/05/2014 19:00,22.24,8178,7.85,92.4,7.83,9.3,4.9
6089,7/05/2014 19:30,22.31,7397,7.86,92.7,7.87,9.2,5.4
6090,7/05/2014 20:00,22,7076,7.84,90.7,7.75,9.6,4.9
6091,7/05/2014 20:30,21.89,6621,7.84,89.7,7.69,9.9,5.4
6092,7/05/2014 21:00,21.91,6805,7.84,89.9,7.71,10.2,6.1
6093,7/05/2014 21:30,21.9,6028,7.85,90.2,7.75,10.3,5.4
6094,7/05/2014 22:00,21.88,6510,7.84,89.9,7.72,10.5,6.3
6095,7/05/2014 22:30,21.85,5443,7.84,90,7.76,10.6,5.8
6096,7/05/2014 23:00,21.83,5073,7.85,90.2,7.79,10.9,6.7
6097,7/05/2014 23:30,21.75,5958,7.84,90,7.76,11.6,6.3
6098,8/05/2014 0:00,21.7,5139,7.84,89.9,7.78,11.1,6.9
6099,8/05/2014 0:30,21.56,5636,7.83,89.7,7.77,11,7.3
6100,8/05/2014 1:00,21.62,4721,7.78,87.8,7.62,11.1,7
6101,8/05/2014 1:30,21.35,4853,7.83,88,7.67,10.4,6.5
6102,8/05/2014 2:00,21.4,5139,7.81,88.1,7.67,10.3,6.8
6103,8/05/2014 2:30,21.33,5524,7.8,87.2,7.59,9.9,5.7
6104,8/05/2014 3:00,21.22,7682,7.79,85.3,7.39,9.8,5.8
6105,8/05/2014 3:30,21.15,6946,7.79,85.3,7.41,9.8,5.4
