,Unnamed: 0,TIMESTAMP,Temp_degC,EC_uScm,pH,DO_Sat,DO_mg,Turbidity_NTU,Chloraphylla_ugL
3960,9722,22/07/2014 8:00,16.84,40500,8.08,96.8,8.02,3.8,2.4
3964,9726,22/07/2014 10:00,17.17,37610,8.08,98.0,8.17,3.4,1.3
3968,9730,22/07/2014 12:00,17.83,35590,8.07,101.0,8.38,4.0,1.9
3972,9734,22/07/2014 14:00,18.47,33250,8.06,103.4,8.56,4.3,2.5
3976,9738,22/07/2014 16:00,18.74,32410,8.05,104.4,8.63,5.1,3.1
3980,9742,22/07/2014 18:00,18.62,37010,8.1,105.2,8.55,4.1,2.0
3984,9746,22/07/2014 20:00,18.08,43620,8.12,102.7,8.2,3.5,1.6
3988,9750,22/07/2014 22:00,18.07,44310,8.12,101.6,8.09,2.7,2.0
3992,9754,23/07/2014 0:00,17.93,41740,8.1,101.0,8.15,2.6,2.3
3996,9758,23/07/2014 2:00,17.93,38100,8.08,99.7,8.17,2.3,2.5
4000,9762,23/07/2014 4:00,17.83,35620,8.06,98.4,8.17,2.3,2.0
4004,9766,23/07/2014 6:00,17.69,35900,8.06,97.9,8.14,2.4,1.4
4008,9770,23/07/2014 8:00,17.31,40570,8.08,96.3,7.91,2.6,1.8
4012,9774,23/07/2014 10:00,17.52,39630,8.08,97.0,7.96,2.0,0.9
4016,9778,23/07/2014 12:00,18.13,37500,8.08,100.3,8.21,2.8,2.1
4020,9782,23/07/2014 14:00,18.77,34770,8.07,103.4,8.46,3.3,2.5
4024,9786,23/07/2014 16:00,19.1,33240,8.07,104.9,8.58,2.6,3.0
4028,9790,23/07/2014 18:00,18.83,35610,8.09,104.4,8.5,4.2,2.4
4032,9794,23/07/2014 20:00,18.55,42390,8.11,102.4,8.15,4.6,2.0
4036,9798,23/07/2014 22:00,18.57,47200,8.12,100.1,7.8,3.6,1.6
4040,9802,24/07/2014 0:00,18.36,44250,8.12,100.5,7.96,2.9,2.0
4044,9806,24/07/2014 2:00,18.26,40560,8.09,99.2,8.0,3.6,2.1
4048,9810,24/07/2014 4:00,18.11,37340,8.07,98.0,8.03,3.1,1.7
4052,9814,24/07/2014 6:00,17.87,35910,8.04,91.4,7.57,3.4,2.6
4056,9818,24/07/2014 8:00,17.8,39410,8.07,96.3,7.87,3.1,2.5
4060,9822,24/07/2014 10:00,17.86,41940,8.08,95.7,7.73,3.4,2.1
4064,9826,24/07/2014 12:00,18.49,38670,8.08,99.8,8.08,3.4,2.2
4068,9830,24/07/2014 14:00,19.05,36060,8.08,103.2,8.35,4.5,1.8
4072,9834,24/07/2014 16:00,19.37,34150,8.07,104.6,8.48,4.3,3.1
4076,9838,24/07/2014 18:00,19.14,33560,8.05,103.5,8.45,5.3,3.6
4080,9842,24/07/2014 20:00,19.15,39160,8.09,102.8,8.2,4.8,3.3
4084,9846,24/07/2014 22:00,19.02,46330,8.12,100.9,7.82,4.0,2.3
4088,9850,25/07/2014 0:00,18.9,44450,8.12,100.6,7.88,3.5,2.2
4092,9854,25/07/2014 2:00,18.77,41310,8.09,99.5,7.92,3.9,1.6
4096,9858,25/07/2014 4:00,18.62,37950,8.06,97.9,7.93,3.8,2.1
4100,9862,25/07/2014 6:00,18.42,35810,8.04,96.3,7.89,4.0,2.7
4104,9866,25/07/2014 8:00,18.38,37340,8.05,96.2,7.84,4.4,1.9
4108,9870,25/07/2014 10:00,18.5,41640,8.08,97.0,7.75,4.5,2.5
4112,9874,25/07/2014 12:00,18.88,38970,8.07,98.9,7.93,4.3,2.1
4116,9878,25/07/2014 14:00,19.37,36810,8.07,102.1,8.18,4.0,2.6
4120,9882,25/07/2014 16:00,19.65,34540,8.06,103.9,8.37,5.4,3.3
4124,9886,25/07/2014 18:00,19.42,33130,8.04,102.3,8.32,5.4,3.8
4128,9890,25/07/2014 20:00,19.41,36860,8.07,101.0,8.09,3.5,2.7
4132,9894,25/07/2014 22:00,19.6,44800,8.11,100.9,7.79,4.8,2.5
4136,9898,26/07/2014 0:00,19.54,45430,8.11,99.8,7.7,3.3,2.0
4140,9902,26/07/2014 2:00,19.36,42390,8.09,99.2,7.77,4.2,2.4
4144,9906,26/07/2014 4:00,19.09,38750,8.06,97.6,7.8,4.4,2.2
4148,9910,26/07/2014 6:00,18.94,36320,8.03,95.9,7.77,4.0,1.9
4152,9914,26/07/2014 8:00,18.85,36050,8.02,95.5,7.75,4.0,2.6
4156,9918,26/07/2014 10:00,18.98,40430,8.06,95.6,7.6,4.3,2.6
4160,9922,26/07/2014 12:00,19.03,39810,8.06,96.0,7.65,4.4,3.4
4164,9926,26/07/2014 14:00,19.01,37610,8.05,96.7,7.78,5.4,3.3
4168,9930,26/07/2014 16:00,19.01,34970,8.03,97.2,7.91,5.5,3.6
4172,9934,26/07/2014 18:00,18.94,33540,8.0,96.5,7.91,5.1,3.4
4176,9938,26/07/2014 20:00,18.94,34960,8.02,95.8,7.81,4.9,3.1
4180,9942,26/07/2014 22:00,19.19,42220,8.07,96.5,7.59,4.2,2.9
4184,9946,27/07/2014 0:00,19.22,46250,8.08,94.5,7.3,3.3,2.8
4188,9950,27/07/2014 2:00,19.09,42770,8.07,95.0,7.47,2.8,2.5
4192,9954,27/07/2014 4:00,18.93,39260,8.04,93.9,7.51,3.2,2.7
4196,9958,27/07/2014 6:00,18.73,36510,8.0,92.2,7.49,3.6,2.8
4200,9962,27/07/2014 8:00,18.56,35150,7.97,88.3,7.24,4.0,2.4
4204,9966,27/07/2014 10:00,18.85,38560,8.03,93.8,7.54,3.3,2.6
4208,9970,27/07/2014 12:00,19.38,40880,8.05,96.3,7.59,4.0,2.3
4212,9974,27/07/2014 14:00,19.84,37690,8.04,99.4,7.87,4.0,1.9
4216,9978,27/07/2014 16:00,20.19,35330,8.04,102.7,8.16,4.5,3.5
4220,9982,27/07/2014 18:00,20.07,33710,8.03,102.5,8.22,4.6,4.2
4224,9986,27/07/2014 20:00,19.67,33620,8.02,99.9,8.07,5.8,3.2
4228,9990,27/07/2014 22:00,19.87,40110,8.06,100.1,7.84,4.8,3.0
4232,9994,28/07/2014 0:00,19.7,46240,8.09,97.3,7.45,2.9,2.2
4236,9998,28/07/2014 2:00,19.62,43100,8.08,97.6,7.59,2.6,3.2
4240,10002,28/07/2014 4:00,19.32,40260,8.05,96.4,7.63,2.4,2.4
4244,10006,28/07/2014 6:00,18.93,37140,8.02,94.1,7.6,2.4,2.3
4248,10010,28/07/2014 8:00,18.66,35510,7.99,92.4,7.55,2.5,2.5
4252,10014,28/07/2014 10:00,18.92,37740,8.02,95.0,7.65,2.3,2.1
4256,10018,28/07/2014 12:00,19.6,41870,8.07,98.3,7.69,2.2,2.6
4260,10022,28/07/2014 14:00,19.91,38540,8.06,101.6,8.0,2.6,2.5
4264,10026,28/07/2014 16:00,20.23,36540,8.06,104.2,8.23,2.7,3.1
4268,10030,28/07/2014 18:00,19.97,34530,8.05,104.1,8.33,2.9,3.3
4272,10034,28/07/2014 20:00,19.56,33910,7.99,98.8,7.99,3.8,3.4
4276,10038,28/07/2014 22:00,19.57,38600,8.06,99.4,7.88,3.8,3.1
4280,10042,29/07/2014 0:00,19.64,45820,8.1,98.4,7.56,3.0,3.5
4284,10046,29/07/2014 2:00,19.46,44610,8.09,97.9,7.58,2.2,2.4
4288,10050,29/07/2014 4:00,19.37,41460,8.07,97.3,7.65,2.6,2.4
4292,10054,29/07/2014 6:00,18.88,38100,8.04,95.0,7.65,2.6,2.8
4296,10058,29/07/2014 8:00,18.58,36090,8.01,93.4,7.63,2.6,2.1
4300,10062,29/07/2014 10:00,18.81,36540,8.02,94.8,7.69,2.5,3.3
4304,10066,29/07/2014 12:00,19.47,41890,8.07,99.0,7.76,2.5,2.7
4308,10070,29/07/2014 14:00,20.1,40240,8.08,102.2,7.96,2.2,2.4
4312,10074,29/07/2014 16:00,20.11,37860,8.08,104.3,8.21,2.8,3.5
4316,10078,29/07/2014 18:00,20.02,35410,8.06,104.6,8.33,3.2,4.1
4320,10082,29/07/2014 20:00,19.57,34200,8.03,100.5,8.11,3.2,3.8
4324,10086,29/07/2014 22:00,19.54,37310,8.05,99.1,7.9,3.3,3.3
4328,10090,30/07/2014 0:00,19.73,44400,8.09,99.2,7.65,3.8,2.8
4332,10094,30/07/2014 2:00,19.55,45330,8.09,98.0,7.55,2.4,2.8
4336,10098,30/07/2014 4:00,19.39,42650,8.08,97.4,7.62,2.4,3.1
4340,10102,30/07/2014 6:00,18.96,39140,8.05,95.4,7.64,2.6,3.0
4344,10106,30/07/2014 8:00,18.66,36650,8.02,93.6,7.61,2.8,4.3
4348,10110,30/07/2014 10:00,18.88,36520,7.99,92.1,7.46,3.8,2.4
4352,10114,30/07/2014 12:00,19.53,40600,8.07,99.6,7.84,2.7,3.6
4356,10118,30/07/2014 14:00,19.8,40710,8.07,101.1,7.91,2.8,4.2
4360,10122,30/07/2014 16:00,20.09,38330,8.07,103.5,8.13,3.0,5.2
4364,10126,30/07/2014 18:00,19.97,35840,8.06,104.2,8.29,3.2,4.4
4368,10130,30/07/2014 20:00,19.57,34440,8.03,100.2,8.09,3.0,5.0
4372,10134,30/07/2014 22:00,19.54,36020,8.04,99.3,7.96,2.8,4.0
4376,10138,31/07/2014 0:00,19.64,41560,8.08,99.5,7.78,3.2,3.4
4380,10142,31/07/2014 2:00,19.4,45230,8.08,97.2,7.51,3.4,4.2
4384,10146,31/07/2014 4:00,19.23,41960,8.08,97.1,7.64,2.4,3.0
4388,10150,31/07/2014 6:00,18.91,39000,8.04,95.1,7.63,2.9,3.5
4392,10154,31/07/2014 8:00,18.63,36450,8.02,93.4,7.6,3.1,4.7
4396,10158,31/07/2014 10:00,18.75,35370,7.97,91.8,7.5,4.8,4.7
4400,10162,31/07/2014 12:00,19.38,38590,8.06,99.1,7.88,3.0,3.7
4404,10166,31/07/2014 13:56,19.67,41960,8.05,97.7,7.62,3.2,4.8
4408,10170,31/07/2014 14:30,19.76,40680,8.07,98.1,7.68,1.8,3.0
4412,10174,31/07/2014 16:30,19.72,38880,8.07,99.2,7.83,2.4,3.5
4416,10178,31/07/2014 18:30,19.63,36490,8.06,98.8,7.89,2.6,2.8
4420,10182,31/07/2014 20:30,19.43,34860,8.03,96.5,7.79,2.2,2.6
4424,10186,31/07/2014 22:30,19.34,36470,8.03,95.4,7.66,2.2,2.6
4428,10190,1/08/2014 0:30,19.46,42260,8.07,95.4,7.46,2.7,2.8
4432,10194,1/08/2014 2:30,19.31,45510,8.09,93.3,7.22,1.9,2.0
4436,10198,1/08/2014 4:30,19.24,42250,8.07,93.5,7.35,2.3,1.4
4440,10202,1/08/2014 6:30,18.97,39300,8.04,91.7,7.33,2.4,2.0
4444,10206,1/08/2014 8:30,18.8,36900,8.01,90.5,7.34,2.4,1.7
4448,10210,1/08/2014 10:30,19.01,35650,8.01,88.5,7.18,2.1,2.9
4452,10214,1/08/2014 12:30,19.68,38940,8.05,96.4,7.61,2.5,1.4
4456,10218,1/08/2014 14:30,20.14,42350,8.09,97.3,7.51,2.1,1.7
4460,10222,1/08/2014 16:30,20.36,39250,8.08,101.2,7.88,2.5,2.4
4464,10226,1/08/2014 18:30,20.17,37370,8.06,99.9,7.87,2.7,2.7
4468,10230,1/08/2014 20:30,20.03,35400,8.04,98.0,7.8,2.6,2.5
4472,10234,1/08/2014 22:30,19.76,35330,8.03,95.4,7.64,2.2,3.3
4476,10238,2/08/2014 0:30,19.75,39680,8.05,95.0,7.47,2.6,2.0
4480,10242,2/08/2014 2:30,19.74,43700,8.08,94.5,7.31,1.9,1.9
4484,10246,2/08/2014 4:30,19.58,40880,8.06,93.9,7.37,2.3,2.5
4488,10250,2/08/2014 6:30,19.3,38910,8.04,92.2,7.34,2.4,2.0
4492,10254,2/08/2014 8:30,19.01,36750,8.01,91.0,7.35,2.6,2.5
4496,10258,2/08/2014 10:30,18.99,35060,8.01,92.4,7.51,2.3,3.3
4500,10262,2/08/2014 12:30,19.34,35510,8.02,94.4,7.62,2.4,2.4
4504,10266,2/08/2014 14:30,20.09,39380,8.09,101.6,7.95,2.3,2.1
4508,10270,2/08/2014 16:30,20.09,38450,8.09,102.0,8.02,2.5,3.3
4512,10274,2/08/2014 18:30,19.85,36880,8.08,100.7,8.0,3.0,2.4
4516,10278,2/08/2014 20:30,19.59,35020,8.06,99.3,7.99,2.9,2.8
4520,10282,2/08/2014 22:30,19.08,33820,8.04,95.8,7.82,2.4,2.7
4524,10286,3/08/2014 0:30,18.95,36460,8.05,95.1,7.7,2.3,2.7
4528,10290,3/08/2014 2:30,19.03,40470,8.08,95.6,7.59,2.3,2.0
4532,10294,3/08/2014 4:30,18.78,39330,8.07,94.8,7.6,2.1,2.2
4536,10298,3/08/2014 6:30,18.41,37930,8.05,92.6,7.53,2.3,2.4
4540,10302,3/08/2014 8:30,18.21,36060,8.03,91.4,7.52,2.4,2.5
4544,10306,3/08/2014 10:30,18.42,34550,8.03,92.9,7.65,2.2,3.2
4548,10310,3/08/2014 12:30,18.92,34400,8.03,95.5,7.8,2.1,2.7
4552,10314,3/08/2014 14:30,19.61,37980,8.09,101.9,8.1,2.6,2.2
4556,10318,3/08/2014 16:30,19.25,40330,8.11,100.2,7.94,2.6,3.4
4560,10322,3/08/2014 18:30,19.42,38690,8.1,101.0,8.03,2.5,3.6
4564,10326,3/08/2014 20:30,19.3,37220,8.08,98.9,7.93,2.5,3.7
4568,10330,3/08/2014 22:30,19.01,35350,8.06,95.7,7.78,2.6,3.5
4572,10334,4/08/2014 0:30,18.72,34910,8.06,96.1,7.86,2.3,3.1
4576,10338,4/08/2014 2:30,18.74,38310,8.07,95.1,7.67,2.3,2.3
4580,10342,4/08/2014 4:30,18.58,40360,8.08,91.0,7.3,2.4,1.9
4584,10346,4/08/2014 6:30,18.52,38080,8.06,93.6,7.59,2.2,2.4
4588,10350,4/08/2014 8:30,18.59,36850,8.05,92.6,7.53,2.2,2.3
4592,10354,4/08/2014 10:30,18.65,34670,8.03,93.2,7.65,2.3,5.1
4596,10358,4/08/2014 12:30,18.99,33550,8.03,94.9,7.77,2.5,4.9
4600,10362,4/08/2014 14:30,19.37,36630,8.09,100.7,8.08,2.5,3.2
4604,10366,4/08/2014 16:30,19.11,40460,8.11,99.8,7.92,2.9,3.1
4608,10370,4/08/2014 18:30,18.98,41160,8.12,99.3,7.88,2.4,4.0
4612,10374,4/08/2014 20:30,19.0,39100,8.11,99.3,7.94,2.6,2.4
4616,10378,4/08/2014 22:30,18.87,37220,8.09,97.5,7.88,2.4,2.7
4620,10382,5/08/2014 0:30,18.73,35390,8.06,94.7,7.73,2.4,2.3
4624,10386,5/08/2014 2:30,18.61,36150,8.07,95.3,7.77,2.2,2.7
4628,10390,5/08/2014 4:30,18.31,39640,8.08,93.8,7.59,2.0,2.4
4632,10394,5/08/2014 6:30,18.27,39160,8.08,92.6,7.51,1.8,2.4
4636,10398,5/08/2014 8:30,18.24,37680,8.07,92.7,7.56,2.2,2.4
4640,10402,5/08/2014 10:30,18.47,35650,8.05,94.3,7.73,2.4,3.5
4644,10406,5/08/2014 12:30,19.03,34000,8.05,97.5,7.96,2.1,3.0
4648,10410,5/08/2014 14:30,19.3,34350,8.06,98.8,8.01,2.9,3.0
4652,10414,5/08/2014 16:30,19.76,38330,8.12,103.6,8.19,3.3,2.8
4656,10418,5/08/2014 18:30,18.91,41980,8.12,98.9,7.83,3.0,2.8
4660,10422,5/08/2014 20:30,18.97,40740,8.12,99.0,7.87,2.5,3.1
4664,10426,5/08/2014 22:30,19.17,38790,8.11,99.1,7.91,2.7,2.6
4668,10430,6/08/2014 0:30,18.98,36620,8.08,96.7,7.82,2.6,2.9
4672,10434,6/08/2014 2:30,18.78,35190,8.05,94.1,7.68,2.5,2.6
4676,10438,6/08/2014 4:30,18.59,37310,8.08,94.7,7.69,2.3,2.1
4680,10442,6/08/2014 6:30,18.26,40290,8.09,93.3,7.53,2.0,2.4
4684,10446,6/08/2014 8:30,18.3,38680,8.08,93.4,7.58,2.2,1.9
4688,10450,6/08/2014 10:30,18.76,37050,8.08,95.7,7.75,2.2,2.5
4692,10454,6/08/2014 12:30,19.19,34920,8.07,97.9,7.94,2.5,3.1
4696,10458,6/08/2014 14:30,19.55,33760,8.07,100.2,8.11,2.6,3.6
4700,10462,6/08/2014 16:30,19.52,36830,8.11,101.7,8.13,3.8,3.0
4704,10466,6/08/2014 18:30,19.06,41970,8.13,100.0,7.89,4.1,2.2
4708,10470,6/08/2014 20:30,19.08,45030,8.13,96.3,7.5,2.4,2.3
4712,10474,6/08/2014 22:30,18.92,42110,8.12,98.4,7.78,2.8,2.3
4716,10478,7/08/2014 0:30,18.85,39440,8.11,97.4,7.8,2.8,2.6
4720,10482,7/08/2014 2:30,18.75,37260,8.09,95.7,7.75,2.9,2.7
4724,10486,7/08/2014 4:30,18.6,36820,8.08,93.1,7.57,2.4,2.7
4728,10490,7/08/2014 6:30,18.21,40250,8.09,93.5,7.56,2.4,1.9
4732,10494,7/08/2014 8:30,18.13,41740,8.09,90.3,7.26,2.1,2.6
4736,10498,7/08/2014 10:30,18.52,39120,8.1,95.1,7.67,2.2,2.0
4740,10502,7/08/2014 12:30,19.14,37000,8.09,98.3,7.91,2.4,2.8
4744,10506,7/08/2014 14:30,19.47,35330,8.08,99.5,8.01,2.4,2.9
4748,10510,7/08/2014 16:30,19.67,34970,8.09,101.4,8.15,2.6,4.0
4752,10514,7/08/2014 18:30,19.35,40510,8.13,101.2,8.0,4.2,3.1
4756,10518,7/08/2014 20:30,19.46,46890,8.15,100.3,7.69,3.1,2.0
4760,10522,7/08/2014 22:30,19.05,45790,8.15,98.9,7.68,2.2,2.6
4764,10526,8/08/2014 0:30,18.99,43150,8.13,97.7,7.68,2.8,1.9
4768,10530,8/08/2014 2:30,18.83,39880,8.1,96.4,7.71,2.7,2.8
4772,10534,8/08/2014 4:30,18.75,37780,8.08,94.8,7.66,2.8,2.2
4776,10538,8/08/2014 6:30,18.57,38710,8.09,94.6,7.64,2.4,2.2
4780,10542,8/08/2014 8:30,18.34,43190,8.11,93.5,7.45,2.3,2.5
4784,10546,8/08/2014 10:30,18.61,41380,8.11,95.2,7.6,2.2,1.9
4788,10550,8/08/2014 12:30,19.24,39110,8.1,98.7,7.85,2.2,2.2
4792,10554,8/08/2014 14:30,19.55,36920,8.1,100.7,8.04,2.6,3.1
4796,10558,8/08/2014 16:30,19.6,35530,8.1,101.3,8.13,3.2,3.6
4800,10562,8/08/2014 18:30,19.38,38390,8.12,100.9,8.03,4.6,3.4
4804,10566,8/08/2014 20:30,19.34,45370,8.15,100.1,7.75,5.4,1.8
4808,10570,8/08/2014 22:30,19.23,48340,8.15,97.4,7.46,2.4,3.0
4812,10574,9/08/2014 0:30,19.11,45540,8.14,98.1,7.62,3.0,2.8
4816,10578,9/08/2014 2:30,18.9,41990,8.12,96.4,7.63,3.2,2.3
4820,10582,9/08/2014 4:30,18.72,39140,8.09,94.9,7.63,2.9,2.2
4824,10586,9/08/2014 6:30,18.58,38650,8.06,92.0,7.43,2.6,3.1
4828,10590,9/08/2014 8:30,18.46,42930,8.11,93.5,7.43,2.8,1.8
4832,10594,9/08/2014 10:30,18.8,45040,8.12,95.4,7.47,2.0,1.9
4836,10598,9/08/2014 12:30,19.22,41600,8.11,97.8,7.7,2.8,1.9
4840,10602,9/08/2014 14:30,19.89,38860,8.11,101.8,8.01,2.5,2.6
4844,10606,9/08/2014 16:30,20.03,37160,8.1,101.4,8.01,2.8,3.9
4848,10610,9/08/2014 18:30,19.87,36990,8.09,100.5,7.98,3.0,3.6
4852,10614,9/08/2014 20:30,19.81,43550,8.13,100.4,7.76,5.7,2.1
4856,10618,9/08/2014 22:30,19.79,49380,8.16,98.7,7.45,4.1,2.2
4860,10622,10/08/2014 0:30,19.66,47830,8.15,98.0,7.46,2.7,2.3
4864,10626,10/08/2014 2:30,19.61,44950,8.13,97.1,7.49,3.2,2.5
4868,10630,10/08/2014 4:30,19.4,41260,8.09,95.3,7.5,2.7,2.7
4872,10634,10/08/2014 6:30,19.3,39230,8.07,93.4,7.42,2.8,2.5
4876,10638,10/08/2014 8:30,19.3,41790,8.09,93.7,7.37,3.3,2.1
4880,10642,10/08/2014 10:30,19.69,46370,8.12,95.5,7.31,2.7,2.3
4884,10646,10/08/2014 12:30,19.99,43750,8.11,97.4,7.5,2.6,2.3
4888,10650,10/08/2014 14:30,20.47,41230,8.11,100.6,7.76,2.7,3.3
4892,10654,10/08/2014 16:30,20.66,38800,8.09,101.8,7.9,2.9,3.0
4896,10658,10/08/2014 18:30,20.35,37210,8.06,98.5,7.74,2.9,2.9
4900,10662,10/08/2014 20:30,20.23,41340,8.1,98.6,7.63,4.2,2.9
4904,10666,10/08/2014 22:30,20.26,48890,8.14,98.1,7.35,5.2,2.2
4908,10670,11/08/2014 0:30,20.16,49520,8.15,96.9,7.26,3.4,2.3
4912,10674,11/08/2014 2:30,20.01,47570,8.13,96.2,7.28,3.5,1.6
4916,10678,11/08/2014 4:30,19.8,43510,8.09,94.5,7.31,3.1,2.5
4920,10682,11/08/2014 6:30,19.49,40730,8.06,92.4,7.27,2.7,2.6
4924,10686,11/08/2014 8:30,19.51,40380,8.06,92.0,7.25,2.5,1.9
4928,10690,11/08/2014 10:30,19.71,45870,8.11,94.2,7.22,3.2,2.7
4932,10694,11/08/2014 12:30,20.0,45940,8.11,94.9,7.24,2.6,2.2
4936,10698,11/08/2014 14:30,20.35,43370,8.1,98.1,7.52,2.5,3.0
4940,10702,11/08/2014 16:30,20.37,40240,8.08,98.6,7.65,2.7,3.0
4944,10706,11/08/2014 18:30,20.05,38270,8.05,96.2,7.57,2.6,3.2
4948,10710,11/08/2014 20:30,19.95,38950,8.06,95.4,7.5,2.3,3.1
4952,10714,11/08/2014 22:30,20.08,46660,8.11,95.4,7.24,5.8,2.8
4956,10718,12/08/2014 0:30,19.86,50270,8.13,92.4,6.94,3.7,2.9
4960,10722,12/08/2014 2:30,19.82,48280,8.12,93.5,7.08,3.0,2.6
4964,10726,12/08/2014 4:30,19.66,44850,8.09,92.2,7.11,2.8,2.9
4968,10730,12/08/2014 6:30,19.48,41720,8.05,90.4,7.09,2.8,2.4
4972,10734,12/08/2014 8:30,19.29,39680,8.01,88.0,6.98,2.6,3.2
4976,10738,12/08/2014 10:30,19.74,43550,8.07,93.2,7.22,3.3,2.5
4980,10742,12/08/2014 12:30,20.01,47620,8.1,94.2,7.13,2.6,2.7
4984,10746,12/08/2014 14:30,20.19,44890,8.1,96.4,7.35,2.6,3.1
4988,10750,12/08/2014 16:30,20.33,42040,8.08,98.5,7.59,2.8,4.4
4992,10754,12/08/2014 18:30,20.1,39620,8.05,96.3,7.52,2.9,4.4
4996,10758,12/08/2014 20:30,19.88,38270,8.0,92.2,7.27,2.7,5.3
5000,10762,12/08/2014 22:30,19.81,43720,8.07,94.1,7.27,4.8,3.1
5004,10766,13/08/2014 0:30,19.68,49800,8.12,93.4,7.05,4.2,2.9
5008,10770,13/08/2014 2:30,19.56,48720,8.11,92.6,7.04,2.7,2.6
5012,10774,13/08/2014 4:30,19.5,45780,8.08,91.7,7.06,2.9,2.6
5016,10778,13/08/2014 6:30,19.38,42210,8.04,89.9,7.04,2.6,3.1
5020,10782,13/08/2014 8:30,19.21,39950,8.01,88.6,7.04,2.5,4.3
5024,10786,13/08/2014 10:30,19.53,41400,8.04,92.4,7.25,2.6,1.9
5028,10790,13/08/2014 12:30,19.86,46820,8.1,95.1,7.24,3.5,2.4
5032,10794,13/08/2014 14:30,20.23,46460,8.1,97.3,7.37,2.8,4.0
5036,10798,13/08/2014 16:30,20.45,44010,8.1,100.1,7.63,2.9,3.5
5040,10802,13/08/2014 18:30,20.11,40980,8.06,97.8,7.6,3.0,4.2
5044,10806,13/08/2014 20:30,19.87,38770,8.02,94.2,7.42,2.5,6.0
5048,10810,13/08/2014 22:30,19.7,41070,8.04,94.2,7.37,3.1,3.5
5052,10814,14/08/2014 0:30,19.71,47510,8.1,94.6,7.21,4.2,3.3
5056,10818,14/08/2014 2:30,19.56,48180,8.1,93.7,7.13,2.9,2.7
5060,10822,14/08/2014 4:30,19.45,46080,8.08,92.9,7.15,3.0,3.0
5064,10826,14/08/2014 6:30,19.19,42450,8.04,90.9,7.14,2.5,2.8
5068,10830,14/08/2014 8:30,19.11,39950,8.0,89.3,7.1,2.4,4.3
5072,10834,14/08/2014 10:30,19.41,39190,8.0,91.2,7.24,2.4,4.8
5076,10838,14/08/2014 12:30,19.84,44250,8.08,97.1,7.48,3.4,3.5
5080,10842,14/08/2014 14:30,20.1,47290,8.11,98.6,7.46,3.0,7.5
5084,10846,14/08/2014 16:30,20.32,44480,8.1,100.5,7.67,2.7,12.6
5088,10850,14/08/2014 18:30,20.28,41620,8.08,100.3,7.75,3.0,9.1
5092,10854,14/08/2014 20:30,20.02,39120,8.03,96.2,7.55,2.5,10.2
5096,10858,14/08/2014 22:30,19.82,38680,8.01,95.0,7.5,2.3,8.9
5100,10862,15/08/2014 0:30,19.72,43920,8.07,95.4,7.37,3.2,20.0
5104,10866,15/08/2014 2:30,19.53,47420,8.07,93.3,7.13,2.9,8.5
5108,10870,15/08/2014 4:30,19.47,44900,8.07,93.7,7.25,2.7,13.3
5112,10874,15/08/2014 6:30,19.4,42070,8.04,91.9,7.21,2.6,7.1
5116,10878,15/08/2014 8:30,19.27,39570,8.0,90.1,7.16,2.3,6.1
5120,10882,15/08/2014 10:30,19.4,38050,7.97,90.9,7.24,2.9,9.9
5124,10886,15/08/2014 12:30,19.57,40940,8.04,94.6,7.43,2.8,6.7
5128,10890,15/08/2014 14:30,19.35,45910,8.08,94.3,7.28,2.7,4.1
5132,10894,15/08/2014 16:30,19.36,44830,8.08,94.5,7.33,2.3,8.5
5136,10898,15/08/2014 18:30,19.46,42210,8.05,94.4,7.39,2.6,6.2
5140,10902,15/08/2014 20:30,19.4,39510,8.01,92.0,7.29,2.3,6.9
5144,10906,15/08/2014 22:30,19.3,37950,7.94,87.2,6.97,2.2,8.2
5148,10910,16/08/2014 0:30,19.18,40730,8.02,91.5,7.25,2.4,5.8
5152,10914,16/08/2014 2:30,19.06,45180,8.06,91.5,7.12,2.3,6.0
5156,10918,16/08/2014 4:30,18.95,43940,8.06,91.0,7.14,2.0,6.0
5160,10922,16/08/2014 6:30,19.02,41370,8.03,90.0,7.13,2.3,4.4
5164,10926,16/08/2014 8:30,19.07,38620,7.98,88.6,7.09,2.4,5.2
5168,10930,16/08/2014 10:30,19.23,37010,7.96,88.7,7.13,2.5,8.4
5172,10934,16/08/2014 12:30,19.54,38070,7.99,92.0,7.31,2.6,5.3
5176,10938,16/08/2014 14:30,19.34,43180,8.06,94.7,7.39,3.6,4.6
5180,10942,16/08/2014 16:30,19.33,44710,8.06,94.3,7.32,2.9,15.8
5184,10946,16/08/2014 18:30,19.47,42160,8.06,95.2,7.45,2.8,5.4
5188,10950,16/08/2014 20:30,19.6,39350,8.02,93.9,7.42,2.8,5.4
5192,10954,16/08/2014 22:30,19.58,37150,7.97,90.9,7.24,2.8,6.5
5196,10958,17/08/2014 0:30,19.56,37780,7.99,91.3,7.27,2.4,5.9
5200,10962,17/08/2014 2:30,19.4,41950,8.04,91.8,7.2,2.5,6.5
5204,10966,17/08/2014 4:30,19.24,42990,8.02,90.5,7.09,2.5,5.9
5208,10970,17/08/2014 6:30,19.33,40340,8.02,90.7,7.17,2.6,4.3
5212,10974,17/08/2014 8:30,19.29,37700,7.98,89.0,7.12,3.0,5.8
5216,10978,17/08/2014 10:30,19.6,35910,7.96,90.9,7.29,3.1,5.6
5220,10982,17/08/2014 12:30,20.27,34800,7.95,94.7,7.53,3.1,6.6
